countryname,iso2c,iso3c,coderyear,SL.UEM.TOTL.ZS,SI.POV.GINI,NY.GDP.MKTP.KD.ZG,SM.POP.NETM,country,oecdmember,eumember,edate,date,party,partyname,partyabbrev,parfam,coderid,manual,testresult,testeditsim,pervote,voteest,presvote,absseat,totseats,progtype,datasetorigin,corpusversion,total,peruncod,per101,per102,per103,per104,per105,per106,per107,per108,per109,per110,per201,per202,per203,per204,per301,per302,per303,per304,per305,per401,per402,per403,per404,per405,per406,per407,per408,per409,per410,per411,per412,per413,per414,per415,per416,per501,per502,per503,per504,per505,per506,per507,per601,per602,per603,per604,per605,per606,per607,per608,per701,per702,per703,per704,per705,per706,per1011,per1012,per1013,per1014,per1015,per1016,per1021,per1022,per1023,per1024,per1025,per1026,per1031,per1032,per1033,per2021,per2022,per2023,per2031,per2032,per2033,per2041,per3011,per3051,per3052,per3053,per3054,per3055,per4011,per4012,per4013,per4014,per4121,per4122,per4123,per4124,per4131,per4132,per5021,per5031,per5041,per5061,per6011,per6012,per6013,per6014,per6061,per6071,per6072,per6081,per7051,per7052,per7061,per7062,per103_1,per103_2,per201_1,per201_2,per202_1,per202_2,per202_3,per202_4,per305_1,per305_2,per305_3,per305_4,per305_5,per305_6,per416_1,per416_2,per601_1,per601_2,per602_1,per602_2,per605_1,per605_2,per606_1,per606_2,per607_1,per607_2,per607_3,per608_1,per608_2,per608_3,per703_1,per703_2,rile,planeco,markeco,welfare,intpeace,datasetversion,id_perm
Netherlands,NL,NLD,2017,4.84,28.5,2.91090251315005,60585.0,22.0,10.0,10.0,08/09/1982,198209.0,22210.0,Communist Party of the Netherlands,CPN,20.0,326.0,4.0,0.773,0.682,1.794,0.0,,3.0,150.0,1.0,121.0,2022-1,460.0,0.0,0.217,0.0,1.522,0.0,7.174,2.609,2.609,0.0,0.217,0.0,3.261,3.043,0.0,0.0,0.217,0.0,0.87,0.0,9.13,0.0,0.217,1.957,3.043,1.304,0.435,0.0,0.217,3.696,0.0,2.609,0.435,0.217,0.0,0.0,0.87,5.652,3.261,21.522,10.217,0.0,2.174,0.0,0.217,0.0,0.217,1.304,1.087,0.0,0.652,0.652,3.478,0.0,0.652,0.0,1.087,1.957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-24.783,5.435,0.0,31.739,9.783,2022a,MTEX39
Netherlands,NL,NLD,2017,4.84,28.5,2.91090251315005,60585.0,22.0,10.0,10.0,08/09/1982,198209.0,22527.0,Reformed Political League,GPV,50.0,326.0,4.0,0.773,0.682,0.8150000000000001,0.0,,1.0,150.0,1.0,121.0,2022-1,922.0,0.0,1.41,0.0,0.0,1.844,0.651,0.325,2.603,0.868,0.217,0.542,2.278,0.542,0.217,0.651,2.278,0.434,2.928,0.0,1.193,0.217,0.976,1.193,0.0,0.0,0.542,0.108,0.0,0.0,0.325,4.881,0.0,0.0,2.169,0.0,1.41,4.121,1.844,1.627,3.254,7.918,10.195,0.542,1.193,0.0,25.054,0.108,3.579,0.976,1.085,0.651,3.796,0.0,2.928,0.0,0.0,0.325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.62,1.193,2.386,4.881,0.976,2022a,JOYG38
Netherlands,NL,NLD,2017,4.84,28.5,2.91090251315005,60585.0,22.0,10.0,10.0,08/09/1982,198209.0,22528.0,Reformatory Political Federation,RPF,50.0,326.0,4.0,0.773,0.682,1.508,0.0,,2.0,150.0,1.0,121.0,2022-1,866.0,0.0,1.155,0.0,0.0,6.582,1.039,1.732,5.774,1.386,1.039,0.808,3.58,0.6930000000000001,0.462,0.231,0.6930000000000001,0.231,1.501,0.0,0.924,1.386,1.039,1.27,0.0,0.231,0.0,1.732,0.346,0.0,0.115,3.002,0.0,0.0,1.27,0.0,1.732,5.081,2.079,0.6930000000000001,2.309,8.083,2.54,0.231,0.0,0.0,24.711,0.0,4.965,0.115,0.577,0.6930000000000001,1.848,0.0,6.005,0.0,0.0,0.115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.644,1.27,2.656,3.002,2.771,2022a,PBJ2UX
Netherlands,NL,NLD,2017,4.84,28.5,2.91090251315005,60585.0,22.0,10.0,10.0,08/09/1982,198209.0,22710.0,Centre Party,,70.0,326.0,4.0,0.773,0.682,0.8310000000000001,0.0,,1.0,150.0,1.0,121.0,2022-1,392.0,0.255,0.765,0.0,0.0,6.122,3.061,0.0,7.908,0.0,0.255,0.255,3.571,6.633,0.0,0.51,0.765,0.255,3.316,0.0,0.0,1.531,1.276,4.847,0.0,1.02,0.0,0.765,0.255,0.0,0.765,4.847,0.255,0.0,0.255,0.0,2.806,8.163,5.102,5.102,2.041,0.51,3.061,0.0,6.633,0.0,0.51,0.0,6.122,1.02,0.0,3.316,5.357,0.0,0.255,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.847,5.102,1.786,7.143,3.061,2022a,7BRATL
Netherlands,NL,NLD,2017,4.84,28.5,2.91090251315005,60585.0,22.0,10.0,10.0,08/09/1982,198209.0,22952.0,Reformed Political Party,SGP,95.0,326.0,4.0,0.773,0.682,1.902,0.0,,3.0,150.0,1.0,121.0,2022-1,755.0,0.0,1.192,0.0,0.0,2.384,0.662,1.457,3.576,0.0,0.0,0.53,2.252,1.192,0.53,0.265,1.987,0.132,1.457,0.0,0.795,1.06,1.457,2.517,0.265,0.397,0.0,0.927,0.662,0.0,0.397,7.152,0.0,0.0,6.623,0.0,3.444,2.517,0.795,3.576,2.914,5.43,6.49,0.53,0.53,0.0,21.987,0.0,5.828,1.589,0.0,0.265,2.517,0.0,1.457,0.0,0.0,0.265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.801,2.781,7.682,6.49,2.119,2022a,W1J1HR
Netherlands,NL,NLD,2017,4.84,28.5,2.91090251315005,60585.0,22.0,10.0,10.0,21/05/1986,198605.0,22230.0,Pacifist Socialist Party,PSP,20.0,331.0,4.0,0.81,0.66,1.2,0.0,,1.0,150.0,1.0,120.0,2022-1,1818.0,0.0,0.055,0.0,1.045,0.055,6.766,0.66,1.65,0.0,1.045,0.66,5.886,6.491000000000001,0.165,0.0,2.42,0.11,2.475,0.44,3.41,0.11,1.155,0.715,0.77,0.0,0.33,0.0,0.055,0.8250000000000001,0.0,0.99,2.53,2.75,0.055,4.51,2.035,10.286,2.145,11.771,9.516,0.0,3.96,0.0,0.22,1.485,0.055,3.575,0.55,2.035,0.055,0.0,0.055,0.0,3.63,0.165,0.22,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-23.542,4.015,0.165,21.287,7.426,2022a,392T2P
Netherlands,NL,NLD,2017,4.84,28.5,2.91090251315005,60585.0,22.0,10.0,10.0,21/05/1986,198605.0,22952.0,Reformed Political Party,SGP,95.0,331.0,4.0,0.81,0.66,1.739,0.0,,3.0,150.0,1.0,120.0,2022-1,989.0,0.101,1.011,0.0,0.0,1.82,2.427,1.314,3.236,0.101,0.506,0.607,2.224,0.91,0.607,0.0,1.416,0.0,2.022,0.303,0.91,1.517,2.326,1.719,0.0,0.0,0.0,0.607,0.303,0.0,1.618,4.044,0.303,0.0,1.011,0.0,2.224,4.449,0.809,0.0,2.224,3.741,5.662,0.809,0.809,0.0,30.738,0.0,5.865,0.809,0.404,0.809,3.236,0.0,1.719,0.404,0.809,1.517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.951,2.022,2.528,2.224,3.741,2022a,H9SRD9
Netherlands,NL,NLD,2017,4.84,28.5,2.91090251315005,60585.0,22.0,10.0,10.0,03/05/1994,199405.0,22220.0,Socialist Party,SP,20.0,326.0,4.0,0.805,0.705,1.322,0.0,,2.0,150.0,1.0,120.0,2022-1,570.0,0.0,0.351,0.0,0.0,0.0,1.053,0.7020000000000001,3.684,0.0,2.105,1.93,3.333,3.158,0.0,0.0,0.175,0.526,2.105,0.0,5.439,0.0,0.0,5.965,4.386,0.0,0.0,0.0,0.351,0.0,0.351,2.632,1.754,0.877,0.7020000000000001,0.0,1.228,7.719,0.0,17.544,6.667,0.0,3.158,0.0,1.754,0.175,1.579,0.0,3.684,2.632,0.0,4.561,7.018,0.0,0.351,0.175,0.0,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-19.298,12.105,0.7020000000000001,24.211,1.754,2022a,9DU27D
Netherlands,NL,NLD,2017,4.84,28.5,2.91090251315005,60585.0,22.0,10.0,10.0,15/03/2017,201703.0,22110.0,Green Left,GL,10.0,331.0,5.0,0.76,0.636,9.125,0.0,,14.0,150.0,1.0,130.0,2022-1,1133.0,0.971,0.0,0.0,0.177,0.177,1.147,0.618,1.324,3.883,0.0,0.0,9.885,3.795,0.441,0.0,1.5,0.265,1.059,0.353,1.853,0.353,0.177,1.853,0.0,1.236,0.441,0.0,0.177,0.53,0.0,4.237,2.736,1.059,0.177,0.265,9.356,7.59,2.824,9.885,6.267,0.0,8.826,0.0,2.56,2.03,0.971,2.736,2.383,0.618,0.883,0.0,0.794,0.0,1.589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.441,9.444,2.913,0.53,0.265,0.618,1.765,0.088,0.0,0.0,0.0,0.0,2.56,6.796,2.56,0.0,1.677,0.353,2.383,0.0,0.53,0.088,0.441,0.441,0.0,0.0,0.0,0.0,1.589,0.441,-9.444,4.59,0.53,16.152,1.765,2022a,XXBUNJ
Netherlands,NL,NLD,2017,4.84,28.5,2.91090251315005,60585.0,22.0,10.0,10.0,15/03/2017,201703.0,22220.0,Socialist Party,SP,20.0,331.0,5.0,0.76,0.636,9.087,0.0,,14.0,150.0,1.0,130.0,2022-1,855.0,1.053,0.468,0.0,0.117,0.234,0.117,3.743,3.392,0.234,0.117,4.327,2.339,3.041,0.936,0.0,2.573,0.234,2.573,0.351,0.8190000000000001,0.234,0.585,4.444,0.234,0.8190000000000001,0.468,0.0,0.351,0.0,0.0,1.52,4.678,2.69,0.0,1.404,8.304,7.251,4.094,6.082,7.953,0.0,5.38,0.0,0.117,1.754,1.404,0.117,7.602,0.234,0.468,0.8190000000000001,1.287,0.0,1.871,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.117,0.0,0.7020000000000001,1.637,2.105,0.0,0.234,0.7020000000000001,0.7020000000000001,0.0,0.117,0.0,0.0,0.0,0.0,8.304,0.117,0.0,1.754,0.0,7.602,0.234,0.234,0.0,0.0,0.468,0.0,0.0,0.8190000000000001,0.0,1.871,0.0,-23.041,9.357,0.234,14.035,3.86,2022a,Q5NPHQ
Netherlands,NL,NLD,2017,4.84,28.5,2.91090251315005,60585.0,22.0,10.0,10.0,15/03/2017,201703.0,22320.0,Labour Party,PvdA,30.0,331.0,5.0,0.76,0.636,5.703,0.0,,9.0,150.0,1.0,130.0,2022-1,2190.0,0.457,0.0,0.0,0.228,2.283,0.0,0.137,3.973,2.055,0.457,0.274,3.196,2.42,0.502,0.0,2.648,0.091,2.511,0.0,1.507,0.32,0.502,2.74,0.594,1.142,0.685,0.0,0.091,0.091,0.046,2.237,6.256,1.644,0.32,0.639,4.429,7.808,4.292,7.945,8.676,0.046,5.936,0.0,5.434,0.776,1.37,1.324,2.374,2.055,3.927,0.685,0.457,0.0,2.055,0.365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.228,0.913,2.283,0.8220000000000001,0.0,0.046,1.553,1.507,0.0,0.0,0.0,0.0,0.0,0.457,3.973,5.434,0.0,0.411,0.365,2.374,0.137,1.826,0.228,0.365,3.562,0.0,0.502,0.183,0.0,2.055,0.137,-13.836,9.589,0.639,16.621,0.137,2022a,X9HXZ5
Netherlands,NL,NLD,2017,4.84,28.5,2.91090251315005,60585.0,22.0,10.0,10.0,15/03/2017,201703.0,22321.0,DENK,DENK,30.0,331.0,5.0,0.76,0.636,2.055,0.0,,3.0,150.0,1.0,130.0,2022-1,873.0,0.802,8.133000000000001,0.0,0.0,0.0,0.229,1.947,3.436,0.458,0.0,0.687,2.52,5.384,0.687,0.0,0.115,0.0,0.458,0.0,0.0,0.802,5.613,2.176,0.0,0.0,0.5730000000000001,0.0,0.0,0.0,0.0,2.176,1.604,0.5730000000000001,0.0,0.0,8.133000000000001,1.489,0.0,9.393,16.609,0.0,9.622,0.0,0.687,1.833,0.0,0.115,6.186,1.031,5.727,0.0,0.344,0.0,0.0,0.0,0.458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.458,2.062,4.124,0.0,0.0,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.344,7.789000000000001,0.5730000000000001,0.115,1.031,0.802,6.186,0.802,1.031,0.0,0.916,4.811,0.0,0.0,0.0,0.0,0.0,0.0,-24.971,3.78,0.802,26.002,2.176,2022a,HKW5ZY
Netherlands,NL,NLD,2017,4.84,28.5,2.91090251315005,60585.0,22.0,10.0,10.0,15/03/2017,201703.0,22330.0,Democrats‘66,D’66,40.0,331.0,5.0,0.76,0.636,12.227,0.0,,19.0,150.0,1.0,130.0,2022-1,3807.0,0.0,0.184,0.0,0.0,1.996,0.552,0.105,3.73,6.304,0.0,0.0,6.147,3.756,1.786,0.026,2.994,0.053,3.073,0.0,0.709,2.679,1.235,2.39,0.026,1.287,0.236,0.0,0.578,0.289,0.394,6.199,1.996,0.026,1.629,0.0,9.299,5.411,2.942,6.278,5.831,0.105,7.46,0.0,0.604,0.499,0.946,4.597,1.839,0.447,1.707,0.0,0.525,0.0,0.893,0.131,0.0,0.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.077,5.07,2.6,0.0,0.0,1.156,0.709,0.0,0.0,0.0,0.0,0.0,0.0,9.299,0.525,0.079,0.184,0.315,1.839,0.0,0.394,0.053,0.105,1.602,0.0,0.0,0.0,0.0,0.893,0.0,-6.514,4.413,4.308,12.109,0.657,2022a,3IEWGU
Netherlands,NL,NLD,2017,4.84,28.5,2.91090251315005,60585.0,22.0,10.0,10.0,15/03/2017,201703.0,22420.0,People’s Party for Freedom and Democracy,VVD,40.0,331.0,5.0,0.76,0.636,21.285,0.0,,33.0,150.0,1.0,130.0,2022-1,2812.0,0.498,0.498,0.0,0.036,6.01,0.0,0.0,3.805,2.56,0.213,1.778,1.991,0.284,0.889,0.0,1.814,0.0,2.525,0.071,0.391,3.556,2.809,2.347,0.391,1.245,1.174,0.071,0.32,0.0,0.8180000000000001,8.642,1.316,0.0,1.849,0.0,3.627,4.516,2.952,2.169,6.223,1.138,6.863,0.0,8.179,0.427,0.284,1.743,5.654,1.351,0.0,2.632,0.782,0.0,3.094,0.427,0.0,0.036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036,0.747,1.245,0.284,0.32,0.0,0.0,0.178,0.0,0.213,0.0,0.0,0.0,0.0,3.627,5.37,2.809,0.391,0.036,5.654,0.0,1.209,0.142,0.0,0.0,0.0,0.0,2.632,0.0,3.094,0.0,10.953,4.054,5.405,8.393,0.0,2022a,QTEO1U
Netherlands,NL,NLD,2017,4.84,28.5,2.91090251315005,60585.0,22.0,10.0,10.0,15/03/2017,201703.0,22521.0,Christian Democratic Appeal,CDA,50.0,331.0,5.0,0.76,0.636,12.379,0.0,,19.0,150.0,1.0,130.0,2022-1,1415.0,0.071,0.919,0.0,0.0,2.261,0.0,0.353,1.908,2.049,0.071,0.848,0.212,2.403,0.848,0.0,3.18,0.071,1.201,0.212,0.777,1.272,0.636,6.502,0.0,1.201,0.212,0.0,0.707,0.5650000000000001,0.0,5.3,4.24,0.424,1.343,0.0,4.099,0.707,2.473,2.191,10.177,0.0,5.371,0.0,1.131,0.919,8.622,0.0,8.551,9.965,0.0,2.191,0.424,0.0,2.544,0.848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.212,0.0,1.343,0.0,0.495,0.5650000000000001,0.777,0.0,0.0,0.0,0.0,0.0,0.212,3.887,0.777,0.353,0.919,0.0,8.551,0.071,9.399,0.5650000000000001,0.0,0.0,0.0,0.0,2.191,0.0,2.544,0.0,3.604,10.742,2.615,12.367,0.353,2022a,18WMEG
Netherlands,NL,NLD,2017,4.84,28.5,2.91090251315005,60585.0,22.0,10.0,10.0,15/03/2017,201703.0,22526.0,Christian Union,CU,50.0,331.0,5.0,0.76,0.636,3.388,0.0,,5.0,150.0,1.0,130.0,2022-1,2630.0,0.304,0.228,0.0,0.0,2.51,0.152,0.608,2.471,1.445,0.038,2.167,4.297,0.913,0.951,0.0,2.928,0.19,1.825,0.0,0.266,0.418,2.015,4.981,0.304,1.749,0.837,0.0,0.0,0.0,0.076,4.715,1.179,0.494,1.521,0.114,8.137,5.095,2.548,3.992,7.681,0.0,3.84,0.0,2.243,0.76,8.023,0.152,3.916,4.183,2.053,0.532,1.407,0.0,5.057,0.684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.711,2.586,0.684,0.0,0.114,0.114,0.19,0.0,0.076,0.0,0.0,0.0,0.418,7.719,1.407,0.837,0.608,0.152,3.916,0.228,3.726,0.456,0.0,2.053,0.0,0.0,0.532,0.0,5.057,0.0,5.475000000000001,6.464,1.939,11.673,0.76,2022a,2ZGYWN
Netherlands,NL,NLD,2017,4.84,28.5,2.91090251315005,60585.0,22.0,10.0,10.0,15/03/2017,201703.0,22722.0,Party of Freedom,PVV,70.0,331.0,5.0,0.76,0.636,13.056,0.0,,20.0,150.0,1.0,130.0,2022-1,25.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,8.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,20.0,8.0,8.0,12.0,0.0,2022a,YMCDES
Netherlands,NL,NLD,2017,4.84,28.5,2.91090251315005,60585.0,22.0,10.0,10.0,15/03/2017,201703.0,22730.0,Forum for Democracy,FvD,70.0,331.0,5.0,0.76,0.636,1.78,0.0,,2.0,150.0,1.0,130.0,2022-1,510.0,0.0,0.0,0.0,0.0,3.725,0.0,0.98,1.765,0.0,0.392,4.51,0.392,10.588,0.588,0.0,0.0,0.0,7.255,14.118,6.667,8.627,1.569,0.0,0.0,0.392,0.0,0.0,0.196,0.0,0.0,1.765,0.0,2.745,0.0,0.0,2.745,1.176,0.588,0.0,0.98,1.961,7.255,0.0,9.216,0.196,0.784,0.0,4.902,2.549,0.0,0.0,0.196,0.0,0.392,0.784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.392,0.0,0.196,0.0,0.588,9.804,4.314,0.0,2.353,0.0,0.0,0.0,0.0,2.745,2.941,6.275,0.196,0.0,4.902,0.0,2.549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.392,0.0,16.471,0.0,8.627,0.98,0.98,2022a,2RO6AJ
